gid,date,temperature_2m,dewpoint_temperature_2m,surface_pressure,u_component_of_wind_10m,v_component_of_wind_10m,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards_hourly,total_precipitation_hourly
tvc,2020-01-01 02:00,245.17276110034422,242.24239459287577,98945.44277563361,1.3514807159229654,-0.9789621769929947,0.0,675456.0650603592,5.6192024134357295E-6
tfs,2020-01-01 02:00,243.12708469443095,239.99135995529247,88743.24695040128,0.5125775991914283,-1.3524667653173905,0.0,762091.3813482887,3.370543319999745E-4
abs,2020-01-01 02:00,265.79528989671826,264.11523751544183,89447.82061995694,0.36945682883033576,0.7946779450143882,0.0,901033.0279961962,3.0634429140265626E-5
bs,2020-01-01 02:00,257.39957032640933,254.79346882100347,96034.22091401584,-2.5833134767612043,0.9491549661090952,0.0,690761.1109095224,3.1675755061973255E-6
si,2020-01-01 02:00,237.8075916039598,233.830409514936,101161.43112003418,0.8614970693645,5.242022858365929,0.0,430812.5509616696,0.0
tl27,2020-01-01 03:00,250.42509177239032,246.68304941617308,98062.51753020009,2.6409690072585374,-9.256871245650508,0.31502453756134396,623495.5592204606,2.388809637084643E-5
tl47,2020-01-01 03:00,250.73195546410187,246.99808360078504,98501.7211988268,2.577729043450239,-9.682839265159322,0.30646997673382503,630726.9188654028,3.0434580552897226E-5
kg,2020-01-01 03:00,249.44033730178262,245.71228362392023,97401.68884318991,2.3421443127020605,-6.727189901983173,0.24795090003529552,599248.8354837444,2.2361566570067976E-5
kfc,2020-01-01 03:00,249.34546577722887,245.90858908499925,97537.16789215684,2.319742139629289,-6.7856357062844666,0.23501960784313727,610834.2578235295,3.055233259995778E-5
cnl,2020-01-01 03:00,248.62013108281596,244.77304895922074,97002.66880242604,2.4386225913109727,-7.166847408730965,0.18921090963885678,542321.7886257471,7.450078377869077E-6
utq,2020-01-01 03:00,246.18873703577322,243.32690242123616,100559.2020792058,-0.4005811331304781,-6.200518851666728,0.0,595565.146998019,3.2841278730575345E-6
tvc,2020-01-01 03:00,245.5274930608353,242.6308651484161,98948.12406846513,1.3715473295743952,-0.9520132895554205,0.0,680606.1209796914,6.252627179791598E-6
tfs,2020-01-01 03:00,243.0625447596732,239.92458645013414,88754.67876436334,0.47112700565080395,-1.3816341862565769,0.0,758793.3254245267,3.044482276280156E-4
abs,2020-01-01 03:00,265.4170137002444,263.9732041655348,89370.5989573121,-0.23003131183223488,1.013281882755934,0.0,876747.5047158714,2.719899868492034E-5
bs,2020-01-01 03:00,257.31506021450997,254.53512855567035,96041.22866928918,-2.703011838237165,0.80363631597758,0.0,702995.6140803042,1.9851186157598874E-6
si,2020-01-01 03:00,237.83305216201563,233.8236276737551,101140.54336311825,0.9045021503756349,5.300469664820503,0.0,432313.29691402905,0.0
tl27,2020-01-01 04:00,250.50898169919174,246.76243700944536,98086.10997959136,2.687036312914981,-9.363371249398483,0.0,642866.4124591041,2.3951669830308104E-5
tl47,2020-01-01 04:00,250.81016472319402,247.0772671661521,98524.5416172931,2.656177621779775,-9.796485943556082,0.0,649967.5467396416,3.033652119746061E-5
kg,2020-01-01 04:00,249.44990086257212,245.72453327673392,97432.71692547991,2.3251062269991363,-6.729514233425247,0.0,587867.1662442645,2.232370357208801E-5
kfc,2020-01-01 04:00,249.3361495289522,245.90751822916667,97567.17312377451,2.3211048105277268,-6.772798514571845,0.0,590816.9310882352,3.074963273955327E-5
cnl,2020-01-01 04:00,248.61989559208263,244.7781939563294,97050.22855829964,2.332342902853245,-7.103231954385374,0.0,527746.1690912402,7.377284682313768E-6
utq,2020-01-01 04:00,246.14014390059376,243.27235225296653,100631.25134257368,-0.4713309172440464,-5.931148793574341,0.0,633606.1950803257,3.500123150394462E-6
tvc,2020-01-01 04:00,246.02360985396078,243.14547419076317,98975.28960589533,1.367313872777646,-0.9006043930140161,0.0,707276.9698803712,7.787851522089997E-6
tfs,2020-01-01 04:00,243.0059266503482,239.8671463295743,88812.13431439716,0.46292524226689197,-1.4535640736150583,0.0,757732.6372039104,2.812026065281081E-4
abs,2020-01-01 04:00,264.39059024928844,263.0929286212819,89279.61099975738,-0.8803286828257592,1.1812365941194618,0.0,870779.8918413473,5.5303712317352586E-5
bs,2020-01-01 04:00,257.17412584939217,254.30981061151996,96011.01699420105,-2.780530816759679,0.7521690414188611,0.0,683235.1849905048,2.2949127362140544E-6
si,2020-01-01 04:00,237.91241014618248,233.8506224826429,101143.55794179178,0.8361614616578033,5.367827150183819,0.0,433887.1797793951,0.0
tl27,2020-01-01 05:00,250.53669415045886,246.81103116826654,98114.05194816047,2.66272278715263,-9.404492063463538,-0.17509752107713605,636588.7600981502,2.4759998760448997E-5
tl47,2020-01-01 05:00,250.83878570280189,247.1327771262883,98551.821232357,2.6422034526519225,-9.832777584633563,-0.2623632493440919,646571.0487352111,3.119392863512452E-5
kg,2020-01-01 05:00,249.47518984987863,245.78730937889392,97460.36951525672,2.3429825748853657,-6.746368812128087,-0.10157261069061531,585887.6824189184,2.3594961114395195E-5
kfc,2020-01-01 05:00,249.39946987256818,246.01194607603782,97597.01674080882,2.3330374779794725,-6.789839147231159,-1.9607843137254833E-4,603319.1591176471,3.276091200463912E-5
cnl,2020-01-01 05:00,248.64753523720304,244.83422184234772,97054.76881588573,2.482009168020646,-7.1856294950312485,0.14958059169219948,525537.9446983775,7.620194791292484E-6
utq,2020-01-01 05:00,245.99319381378703,243.10367276463384,100674.78975599483,-0.4944546413889883,-5.659812597990633,0.0,663267.1020329056,4.316282622501394E-6
tvc,2020-01-01 05:00,246.5256192780805,243.65504624739066,98988.06195490232,1.3618749117961395,-1.010720007527439,0.0,725754.2309988672,7.821703673053266E-6
tfs,2020-01-01 05:00,242.91641165637114,239.77098605187626,88834.52559980906,0.3161043762305172,-1.4315859790390453,0.0,755034.2062825995,2.7986992472101414E-4
abs,2020-01-01 05:00,264.024430904675,262.6556718636974,89180.22299970713,-1.271786401961766,1.256675233410464,0.0,939367.6095925339,1.4658660529907972E-4
bs,2020-01-01 05:00,257.0648749812557,254.16535496000233,96005.70146542662,-2.9168079726022014,0.7043512585495583,0.0,721116.2536964191,3.6303282422794315E-6
si,2020-01-01 05:00,237.95669194966507,233.86619496771064,101169.50701045834,1.0698737157420337,5.262616278500556,0.0,435548.48735183256,0.0
tl27,2020-01-01 06:00,250.55480182667387,246.853970224398,98118.03813939223,2.7764750205001945,-9.566573772188011,0.0,640786.3355039639,2.635419846886102E-5
tl47,2020-01-01 06:00,250.84305782081123,247.16870268106072,98560.05846399932,2.731678753617695,-9.988461820520179,0.0,647044.7800356419,3.348666860894292E-5
kg,2020-01-01 06:00,249.51133671178644,245.8138208585635,97449.60457640493,2.5221125501254718,-6.898404017911855,0.0,586139.543570336,2.420037900696988E-5
kfc,2020-01-01 06:00,249.4258684201708,246.03452581667432,97589.71983823527,2.5199721320657162,-6.930965035232842,0.0,595686.6113529413,3.3668717332914765E-5
cnl,2020-01-01 06:00,248.72354755596095,244.89742371215547,97025.70490261941,2.6749325267062303,-7.360597076561635,0.0,527927.1902405947,7.830112251920939E-6
utq,2020-01-01 06:00,246.06247480177066,243.1769142331609,100729.86334148074,-0.49180406131263,-5.85686593931029,0.0,678855.994357826,5.1729620473412996E-6
tvc,2020-01-01 06:00,246.8025619957697,243.94588753543906,99012.982374379,1.464003870234311,-1.0743995625939708,0.0,712183.2776954592,8.760391107300028E-6
tfs,2020-01-01 06:00,242.92567886429745,239.72875479285997,88869.4514723617,0.09017002143562158,-1.3502513942795558,0.0,766746.1893211503,2.68244745450944E-4
abs,2020-01-01 06:00,264.15960141089244,262.75169663923145,89060.26115117266,-1.4533121141996004,1.2523096130148494,0.0,966380.7180673755,3.737131038494329E-4
bs,2020-01-01 06:00,256.92015911895044,253.97427656284447,96005.64187126965,-3.074522096051254,0.5690041023043274,0.0,741505.6718665222,3.955051064394249E-6
si,2020-01-01 06:00,237.88480238011667,233.78188987956128,101195.89515163044,1.3536892206652942,5.017704624858788,0.0,435937.51859757485,0.0
tl27,2020-01-01 07:00,250.37964050554103,246.5553240048236,98070.10161116226,2.6654189443294256,-9.697859665575578,0.0,647813.028627155,2.7413873630783855E-5
tl47,2020-01-01 07:00,250.67431868513552,246.8419437381066,98510.12978840002,2.6006443893653937,-10.224453606338086,0.0,649966.1117271422,3.2824609596642766E-5
kg,2020-01-01 07:00,249.3833450125294,245.65060894135573,97401.11907099912,2.315257820121316,-6.978109278283009,0.0,592325.5006863014,2.5138819648722178E-5
kfc,2020-01-01 07:00,249.31035142606845,245.87217720061662,97537.61542463236,2.298972483915441,-7.073015119964002,0.0,596849.7504705882,3.374680321590574E-5
cnl,2020-01-01 07:00,248.52512020896864,244.63898413792887,96991.98628427312,2.514301969714152,-7.236502630394809,0.0,550853.8478075241,7.836139254809756E-6
utq,2020-01-01 07:00,246.77520416125708,243.89823041342987,100803.6663078619,-0.6214330001070024,-5.899035100635403,0.0,576657.4907399432,2.5680660431324867E-6
tvc,2020-01-01 07:00,247.8287877538591,244.94914668537137,99079.97381454015,1.4177894163368618,-1.0547901247660099,0.0,742266.6181033732,1.588267144564191E-5
tfs,2020-01-01 07:00,242.42319101445608,239.2413091128087,88943.35508025439,0.004062482191397226,-1.4723286824140553,0.0,733151.4952351076,2.8387744326961576E-4
abs,2020-01-01 07:00,265.08948161960234,263.79371006480676,89018.43888746256,-0.8202331320361219,0.9022591920491604,0.0,1011421.1595356682,3.8524055630325126E-4
bs,2020-01-01 07:00,257.2249939577514,253.68508883811057,95986.94002857099,-3.432560027066095,0.7088978643722661,0.0,762952.6541644062,1.1159670026290695E-5
si,2020-01-01 07:00,238.19002755995515,234.00243352634226,101180.67984059935,1.279608368012782,5.547097297113033,0.0,434104.0018166132,0.0
tl27,2020-01-01 08:00,250.41129867958847,246.6185167887923,98050.5073155554,2.7799291403110304,-9.829295452996833,0.0,632162.0469359509,2.7625979388061682E-5
tl47,2020-01-01 08:00,250.6807299575666,246.90169744008625,98494.42215441841,2.7051315182984736,-10.321735883442448,0.0,634457.6974902232,3.354152872281395E-5
kg,2020-01-01 08:00,249.4862136628386,245.74110688702808,97376.55659826734,2.3641588101925026,-7.130796645752537,0.0,597334.8907408133,2.5866894685706417E-5
kfc,2020-01-01 08:00,249.39168181774664,245.9568310666552,97518.42209742646,2.3229398001876533,-7.21475251081878,0.0,605367.5711764705,3.4673750400543215E-5
cnl,2020-01-01 08:00,248.70644232619503,244.79148790862558,96962.89375035316,2.498806167028485,-7.40462166440679,0.0,554747.706363956,8.138125967515984E-6
utq,2020-01-01 08:00,246.800400062868,243.9419358597111,100852.03013859128,-0.7292452301306673,-5.835853808650532,0.0,629504.4456025499,2.923180006694112E-6
tvc,2020-01-01 08:00,248.32076369892135,245.4195441557995,99150.45246209853,1.449441492677016,-1.227097318362184,0.0,756430.6684389437,1.4059908625076467E-5
tfs,2020-01-01 08:00,242.43195310972865,239.1757326168362,88985.23356599161,-0.21768849417482525,-1.3490667326309445,0.0,746186.7534020942,2.206229785245196E-4
abs,2020-01-01 08:00,265.21741237406263,263.9509298365802,88964.14826852897,-0.8581747785634288,0.9251114137546991,0.0,1018128.5536687718,5.547640791635544E-4
bs,2020-01-01 08:00,257.64723112010074,253.80506345569864,95995.18274170847,-3.4683070480338416,0.5736714123515286,0.0,776395.7392159525,2.028268109552251E-5
si,2020-01-01 08:00,238.48426860357338,234.22098395560135,101187.43009925378,1.2487053673871238,5.634951612584367,0.0,440968.5504791318,0.0
tl27,2020-01-01 09:00,250.45270815300051,246.68438550392997,98066.36476766,2.7807864818810613,-9.934479449070428,0.0,633475.592236064,2.733727806211793E-5
tl47,2020-01-01 09:00,250.73881127179175,246.99825890954958,98511.2175675477,2.7204514271162226,-10.423116870247712,0.0,640644.9109450027,3.3634582605522924E-5
kg,2020-01-01 09:00,249.59565792609587,245.83705315450962,97399.99402412226,2.2736602326019906,-7.196779194623939,0.0,609725.6577120671,2.5160561587708692E-5
kfc,2020-01-01 09:00,249.50229565908393,246.05337708955653,97543.67952634805,2.225578098671109,-7.270336839862898,0.0,620530.9637254903,3.3775777501218465E-5
cnl,2020-01-01 09:00,248.86170308239895,244.89892318996132,96996.62842201546,2.3236243332149074,-7.438654259295566,0.0,576612.8687025969,8.045337067716681E-6
utq,2020-01-01 09:00,246.71611271238075,243.7661268970478,100898.98223529429,-0.7545572071073797,-5.8203412155452385,0.0,605151.8935308814,2.904009635221107E-6
tvc,2020-01-01 09:00,248.52687257221277,245.6596203011602,99172.24085795182,1.4992053180629081,-1.3825157762020581,0.0,743564.4668351782,1.445513909928917E-5
tfs,2020-01-01 09:00,242.48907340010973,239.24602591753472,89015.88868665813,-0.27391788167454956,-1.4072839647252176,0.0,741968.1367896787,1.7689645455170534E-4
abs,2020-01-01 09:00,265.2372391523206,264.02396244507014,88912.65416765737,-0.7595286455157787,0.9304934894764183,0.0,1016926.6569277233,7.070038226441905E-4
bs,2020-01-01 09:00,257.87776214715524,253.95540543140692,96001.57580837967,-3.5876006417732427,0.3821809119784956,0.0,800899.1729517091,2.8614896211653905E-5
si,2020-01-01 09:00,238.88011815224306,234.5267227133353,101221.79835153026,1.0692941873630892,5.866308633527218,0.0,455520.08583496086,0.0
tl27,2020-01-01 10:00,250.56590865257482,246.81776055537253,98075.9245130828,2.6865913599440785,-10.047834445084058,0.0,643416.475399522,2.8351192671172318E-5
tl47,2020-01-01 10:00,250.85574867902292,247.1339544490106,98520.97710992802,2.637680970703657,-10.542324781665695,0.0,651481.4939359438,3.483371927055898E-5
kg,2020-01-01 10:00,249.70535240381284,245.9657131724509,97411.90535581663,2.212108099075845,-7.256559021505936,0.0,616706.0696105729,2.6745485242167952E-5
kfc,2020-01-01 10:00,249.60795288564645,246.19347270890776,97559.60756311278,2.1496585741230088,-7.3086858939376524,0.0,627404.0121960784,3.5919827865619285E-5
cnl,2020-01-01 10:00,248.98886311194937,245.0103435245234,96988.85251429159,2.395908268148641,-7.552608707847021,0.0,605745.8098849767,8.090829057668093E-6
utq,2020-01-01 10:00,246.7820612276255,243.76967018923315,100953.21466406721,-0.8528789895194295,-5.868410809566445,0.0,622245.5846326128,3.5831959367322116E-6
tvc,2020-01-01 10:00,248.9250666018945,246.02204159411048,99240.01730183093,1.4626175614354258,-1.5654732986698898,0.0,771392.8420203958,1.591581753509084E-5
tfs,2020-01-01 10:00,242.66429005516693,239.33956407714334,89042.13324710654,-0.3213762869539998,-1.5187734634325818,0.0,747090.3229538418,1.5284668398097932E-4
abs,2020-01-01 10:00,265.2753483319621,264.0132510354555,88869.45973049806,-0.5209253578121708,1.027499490898962,0.0,1025787.540021178,0.0011377958264919942
bs,2020-01-01 10:00,258.04687178762333,254.08846830636085,95985.48433896841,-3.5789994370723894,0.23523150406256357,0.0,806696.1873982638,3.497420678271979E-5
si,2020-01-01 10:00,239.26831888207266,234.85978381413634,101181.28886753348,1.0435206352936226,5.948724200720253,0.0,464416.95363095537,0.0
tl27,2020-01-01 11:00,250.63698189546886,246.9103537867081,98083.28095507738,2.6971828047398487,-10.135350766055343,0.0,632594.3903988927,3.115622141803153E-5
tl47,2020-01-01 11:00,250.94085693510448,247.23725027825816,98532.30061630614,2.61785848336281,-10.636902059412764,0.0,648354.4882926589,3.825175472134606E-5
kg,2020-01-01 11:00,249.76696910549222,246.03063755640542,97411.01601043178,2.2430629759396967,-7.33675281685181,0.0,604153.5011569081,2.7802185552429425E-5
kfc,2020-01-01 11:00,249.64905783260568,246.22602688419116,97561.43984313727,2.1874068866804537,-7.376077220243567,0.0,616162.9474509803,3.667201452395495E-5
cnl,2020-01-01 11:00,249.12216410320028,245.11100759922493,96986.16478728212,2.391254694639418,-7.630262336269185,0.0,619321.1843889699,8.004992635960594E-6
utq,2020-01-01 11:00,246.93113635810164,243.8846648057946,101009.64706262383,-1.1362499138809665,-5.868547268539798,0.0,653258.6260659836,4.607633761281818E-6
tvc,2020-01-01 11:00,248.95791245604076,246.1094686727127,99253.42061797263,1.471437278500848,-1.56316453203394,0.0,748533.3998954067,1.4356708701689911E-5
tfs,2020-01-01 11:00,242.8478740858347,239.42847285754473,89069.23021491045,-0.36622102784476557,-1.7020812519129895,0.0,752868.2220479242,1.8388856249260642E-4
abs,2020-01-01 11:00,265.15060585656596,263.86965069785225,88804.85274912747,-0.3447045207636054,1.1613909522665873,0.0,1004415.104357034,8.952023939266553E-4
bs,2020-01-01 11:00,258.512511660596,254.60444622070847,95986.89717851327,-3.477144022965909,0.24631909656576415,0.0,857021.0994302767,4.185897632180125E-5
si,2020-01-01 11:00,239.5445264714677,235.08417031615454,101207.35465961219,1.0787388733012726,5.960225625066086,0.0,464049.21808438184,0.0
tl27,2020-01-01 12:00,250.7890395110128,247.02015104638238,98087.21597133747,2.748299554172246,-10.289350493082962,0.0,659020.6617591545,2.9838994957297593E-5
tl47,2020-01-01 12:00,251.0582418128775,247.32579020435082,98536.08014474067,2.6971867220819923,-10.794208775687398,0.0,667764.419781199,3.680595777263842E-5
kg,2020-01-01 12:00,249.9135349506612,246.14878593524705,97418.27239839673,2.2462860440136363,-7.405153501706524,0.0,633346.7450096082,2.6124132124132875E-5
kfc,2020-01-01 12:00,249.78156148274738,246.3315076473461,97568.66114644607,2.2042497199563416,-7.43233081294041,0.0,648912.0367058823,3.453698199169308E-5
cnl,2020-01-01 12:00,249.31038963260008,245.26167301042122,96988.04799278121,2.487524511705261,-7.680900398601967,0.0,659114.7044552715,8.073004023542217E-6
utq,2020-01-01 12:00,246.89347364859572,243.83027543774338,101061.87035415681,-1.2188785726149804,-5.912695506241537,0.0,643287.6987681971,4.19195310450697E-6
tvc,2020-01-01 12:00,249.06016856795108,246.19658833452775,99284.199830921,1.480305106037426,-1.6626706093012025,0.0,757371.6953717424,1.1984883938859773E-5
tfs,2020-01-01 12:00,242.84852811215788,239.50664770188513,89088.209650838,-0.37527632117715576,-1.761739061740742,0.0,750550.9614494689,1.4075131022493967E-4
abs,2020-01-01 12:00,265.34648866330696,264.0249272943447,88746.7482994125,-0.0512061293926738,1.2740606724400123,0.0,1020207.8696811644,7.918167429356689E-4
bs,2020-01-01 12:00,258.72951512949936,254.90549061237573,95953.24931116047,-3.3573571058698675,0.2623561997809491,0.0,849022.3174172548,4.876462052405947E-5
si,2020-01-01 12:00,239.66747657903753,235.1855745991644,101198.27090435395,1.089325071057906,6.01174409723319,0.0,454323.7250556339,0.0
tl27,2020-01-01 13:00,250.84136055657987,247.11742519303306,98084.65601111269,2.7364887848610815,-10.33822867620422,0.0,662398.099408582,3.015797674783419E-5
tl47,2020-01-01 13:00,251.1103938476478,247.42178781922098,98532.99626990929,2.6742200585652283,-10.85762337319751,0.0,670687.4099302015,3.709910110780304E-5
kg,2020-01-01 13:00,250.0378637171347,246.25544854321993,97410.41645536346,2.3153134301165155,-7.463955903783526,0.0,654551.4889995686,2.5929004576885117E-5
kfc,2020-01-01 13:00,249.91217012053846,246.45224676872706,97561.45705514707,2.2970648025811893,-7.475492699716606,0.0,668732.9083921569,3.4488470530977434E-5
cnl,2020-01-01 13:00,249.51592494338615,245.4330535096187,96974.57316061518,2.528067874539604,-7.755382769494266,0.0,688543.9404289518,1.0045897482244925E-5
utq,2020-01-01 13:00,246.6325435186605,243.569710452773,101094.48456141252,-1.2045163665490208,-6.177898634701022,0.0,603898.7209923337,3.4634680780434917E-6
tvc,2020-01-01 13:00,249.12904140326458,246.27193365875908,99303.22008942191,1.4814617163964785,-1.7183231236389587,0.0,757308.4562886779,1.2347037484857187E-5
tfs,2020-01-01 13:00,242.81667918538844,239.5971611624649,89116.43069121586,-0.4931034210957876,-1.708862681684132,0.0,742655.7803835447,7.580352944997516E-5
abs,2020-01-01 13:00,265.73515247416947,264.4396468665612,88674.41700440463,0.08599806480807161,1.2966928364244223,0.0,1022649.2379309002,6.325058900560558E-4
bs,2020-01-01 13:00,258.91332728799364,255.19815888096966,95956.87798850378,-3.2610308211973935,0.20506529205206347,0.0,866611.3667932721,4.5916883197092066E-5
si,2020-01-01 13:00,239.86190525150047,235.36940223017848,101190.94341853916,1.0082905652970344,6.089467134618204,0.0,460774.7734229531,4.378514597583649E-10
tl27,2020-01-01 14:00,250.87624379003577,247.1710927465719,98073.57001561126,2.8154509868264217,-10.419331426873695,0.3525858814647037,651203.1141311189,3.061876145341614E-5
tl47,2020-01-01 14:00,251.1181698091891,247.45690750961265,98524.26039204434,2.755642021288347,-10.94633143602353,0.45215583386961045,653190.0888074848,3.7456638246153575E-5
kg,2020-01-01 14:00,250.21029920999504,246.4135979629553,97398.74519742194,2.3326703711927506,-7.556957028099985,0.055296286128867785,685527.1077297146,2.659136963627414E-5
kfc,2020-01-01 14:00,250.0975586128983,246.63410882688038,97553.32803063725,2.321428981407016,-7.568633497051163,-0.10015686274509804,695765.3620392157,3.5656213760375976E-5
cnl,2020-01-01 14:00,249.73120600956028,245.62749352403165,96970.63928177897,2.414399257926054,-7.78618845661088,0.03596363453714401,704601.4680797629,1.8512843704108674E-5
utq,2020-01-01 14:00,246.6314187701723,243.58258822274578,101134.41789169506,-1.379583500226202,-6.392934128360978,0.0,619376.6212421397,3.482848957780413E-6
tvc,2020-01-01 14:00,249.14900505832648,246.29645923556978,99321.55189289528,1.4640702572050106,-1.7799484796888965,0.0,754976.4081757169,1.390489070093187E-5
tfs,2020-01-01 14:00,242.79034899442294,239.62899343495923,89149.69378364107,-0.5399204886816565,-1.6411667872449502,0.0,743278.9620769444,7.719704368880342E-5
abs,2020-01-01 14:00,266.1270587367169,264.95925608006297,88565.26796302067,-0.052887487693872484,1.3333682894982561,0.0,1031608.5587670112,0.0010506205155272653
bs,2020-01-01 14:00,258.8880084033124,255.27250603496282,95943.32106704422,-3.2081634223428805,0.05343608059316499,0.0,850702.0379815518,3.6489259910467086E-5
si,2020-01-01 14:00,240.2414944118308,235.7478494961638,101167.3732220611,0.9658605588641578,6.13425058491078,0.0,488650.67051183083,1.2112988065247254E-8
tl27,2020-01-01 15:00,251.01278643897905,247.3119212988564,98070.90935750127,2.7694914028061643,-10.632678106684077,-0.23568642254938976,695840.7227884737,3.241062093054077E-5
tl47,2020-01-01 15:00,251.22870808470088,247.5725002573018,98521.41651055332,2.7206642978362865,-11.185811369237696,-0.13563684966090786,691306.656452651,3.8862867193891E-5
kg,2020-01-01 15:00,250.42457392486975,246.60464153800683,97400.5664159011,2.285307220395553,-7.710143957994907,-0.14941762422055765,722389.9424683321,3.267074829036336E-5
kfc,2020-01-01 15:00,250.3174585343903,246.83768052045036,97558.08399142158,2.271083627738205,-7.748199290556066,0.060470588235294116,728130.8788235293,4.306562741597492E-5
cnl,2020-01-01 15:00,250.0080107868487,245.8499335704261,96965.73495459025,2.4073629504295817,-7.8710241538575705,-0.03757094781254711,735409.2977547841,3.414589299268979E-5
utq,2020-01-01 15:00,246.63641374246114,243.58137834890528,101182.35240371156,-1.8028719485786726,-6.246237074048323,0.0,622854.1241278321,4.245187948918465E-6
