gid,date,temperature_2m,dewpoint_temperature_2m,surface_pressure,u_component_of_wind_10m,v_component_of_wind_10m,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards_hourly,total_precipitation_hourly
cell_03,2020-01-02 02:00,249.04048583984374,246.12886596679687,99961.414375,-2.921841735839844,-4.57699951171875,0.0,774703.2225,2.0994044840335846E-4
cell_01,2020-01-02 03:00,248.90947875976562,245.97282958984374,99731.75453125,-2.9635218811035156,-4.606115112304687,0.0,781043.1225,1.7285719513893127E-4
cell_02,2020-01-02 03:00,249.06674438476563,246.10236083984375,100069.91453125,-2.8362171936035154,-4.682872924804688,0.0,780573.6725,1.846863329410553E-4
cell_03,2020-01-02 03:00,249.07721313476563,246.18298583984375,100007.51453125,-3.0653578186035157,-4.752599487304687,0.0,778656.1125,1.8928229808807374E-4
cell_01,2020-01-02 04:00,248.87479614257813,246.03062072753906,99805.51546875,-2.9866871643066406,-4.4460211181640625,0.0,768143.7225,1.5182286500930786E-4
cell_02,2020-01-02 04:00,249.04604614257812,246.15952697753906,100143.59546875,-2.814109039306641,-4.499966430664062,0.0,769574.1625,1.6515493392944337E-4
cell_03,2020-01-02 04:00,249.07807739257814,246.22858947753906,100079.71546875,-3.0223512268066406,-4.5876617431640625,0.0,772245.4825,1.7332911491394043E-4
cell_01,2020-01-02 05:00,248.85652709960937,246.03982238769532,99871.029375,-2.894782180786133,-4.275022583007813,0.0,768452.7925,1.4563202857971192E-4
cell_02,2020-01-02 05:00,249.03121459960937,246.18083801269532,100207.549375,-2.7657196807861326,-4.342405395507813,0.0,770065.2525,1.581120491027832E-4
cell_03,2020-01-02 05:00,249.05246459960938,246.29747863769532,100143.029375,-2.889391555786133,-4.397014770507813,0.0,769303.9925,1.6588568687438964E-4
cell_01,2020-01-02 06:00,248.87371154785157,246.00742370605468,99953.7009375,-2.7389775848388673,-4.261604614257813,0.0,774094.5,1.482754945755005E-4
cell_02,2020-01-02 06:00,249.05957092285155,246.1632830810547,100288.4609375,-2.6101103973388673,-4.311643676757813,0.0,775210.68,1.5658020973205567E-4
cell_03,2020-01-02 06:00,249.10253967285155,246.2792205810547,100221.5809375,-2.8425322723388673,-4.388635864257813,0.0,776098.56,1.5776276588439942E-4
cell_01,2020-01-02 07:00,248.37542297363282,245.23089233398437,100127.1890625,-3.4928175354003907,-3.7644256591796874,0.0,762073.44,1.1851429929038204E-4
cell_02,2020-01-02 07:00,248.5376104736328,245.30940795898437,100468.1890625,-3.3898097229003907,-3.8251678466796877,0.0,764259.96,1.1932134618064083E-4
cell_03,2020-01-02 07:00,248.52596984863283,245.30581420898437,100407.2290625,-3.4915284729003906,-3.8737615966796874,0.0,762955.2,1.190048455168835E-4
cell_01,2020-01-02 08:00,248.29748352050783,245.20675659179688,100150.1625,-3.2370804595947265,-3.7688555908203125,0.0,753240.88,9.794771671295166E-5
cell_02,2020-01-02 08:00,248.4649053955078,245.28456909179687,100494.8425,-3.0754788970947264,-3.8978009033203125,0.0,754365.64,9.473323822021484E-5
cell_03,2020-01-02 08:00,248.4590460205078,245.28081909179687,100436.2425,-3.1551663970947263,-3.9851055908203126,0.0,754664.32,9.30088758468628E-5
cell_01,2020-01-02 09:00,248.25221984863282,245.19090881347657,100203.319375,-3.3279882049560547,-3.7272625732421876,0.0,752053.6,7.976531982421875E-5
cell_02,2020-01-02 09:00,248.39034484863282,245.27848693847656,100549.639375,-3.074472579956055,-3.8337078857421876,0.0,745874.24,7.358670234680175E-5
cell_03,2020-01-02 09:00,248.34737609863282,245.32379943847656,100493.639375,-3.024121017456055,-3.9142156982421876,0.0,738788.04,7.233202457427978E-5
cell_01,2020-01-02 10:00,248.20375732421874,245.14465087890625,100260.430625,-3.322529144287109,-3.701181640625,0.0,749104.48,7.094264030456543E-5
cell_02,2020-01-02 10:00,248.33531982421874,245.23465087890625,100606.190625,-3.1197947692871093,-3.800126953125,0.0,745488.4,6.291568279266357E-5
cell_03,2020-01-02 10:00,248.25680419921875,245.30261962890626,100549.270625,-3.090146331787109,-3.876494140625,0.0,738000.48,6.07222318649292E-5
cell_01,2020-01-02 11:00,248.17149780273436,245.10816528320314,100298.5475,-3.276737060546875,-3.874862060546875,0.0,756113.16,6.977617740631104E-5
cell_02,2020-01-02 11:00,248.30524780273439,245.21339965820312,100641.8275,-3.140955810546875,-3.969471435546875,0.0,753999.2,6.284832954406739E-5
cell_03,2020-01-02 11:00,248.23727905273438,245.2776965332031,100581.9075,-3.213924560546875,-4.026502685546875,0.0,750338.48,6.154954433441163E-5
cell_01,2020-01-02 12:00,248.07406311035157,245.16041931152344,100327.7890625,-3.1728125,-4.073701782226562,0.0,748294.96,6.979942321777344E-5
cell_02,2020-01-02 12:00,248.21484436035155,245.28190368652344,100670.9890625,-3.086796875,-4.161865844726562,0.0,749059.16,6.881058216094971E-5
cell_03,2020-01-02 12:00,248.15757873535156,245.33034118652344,100610.4290625,-3.1681640625,-4.163193969726563,0.0,745620.56,7.11357593536377E-5
cell_01,2020-01-02 13:00,248.02275817871094,245.17565979003905,100369.1578125,-3.1248770141601563,-4.285599975585938,0.0,753463.64,6.634175777435303E-5
cell_02,2020-01-02 13:00,248.16643005371094,245.30292541503906,100711.2378125,-3.0167910766601564,-4.332162475585937,0.0,755194.52,7.141649723052979E-5
cell_03,2020-01-02 13:00,248.12385192871093,245.31940979003906,100648.8778125,-3.1238223266601564,-4.337240600585938,0.0,752160.04,7.86125659942627E-5
cell_01,2020-01-02 14:00,247.88413513183593,245.12133850097655,100394.56859375,-2.87359619140625,-4.22557373046875,0.0,740075.68,7.22426176071167E-5
cell_02,2020-01-02 14:00,248.05413513183595,245.29407287597655,100736.40859375,-2.93543212890625,-4.33393310546875,0.0,746034.0,7.811307907104492E-5
cell_03,2020-01-02 14:00,248.04155700683594,245.28376037597656,100674.40859375,-3.10144775390625,-4.34092529296875,0.0,747296.48,8.719027042388916E-5
cell_01,2020-01-02 15:00,247.84040283203126,245.0764208984375,100473.56765625,-2.903314208984375,-4.2811279296875,0.0,745027.76,7.650375366210937E-5
cell_02,2020-01-02 15:00,248.03094970703125,245.2632177734375,100814.76765625,-2.898001708984375,-4.3574169921875,0.0,751540.0,8.681714534759521E-5
cell_03,2020-01-02 15:00,248.02305908203124,245.2677490234375,100751.56765625,-2.959798583984375,-4.3192529296875,0.0,751487.36,9.859502315521241E-5
cell_01,2020-01-02 16:00,247.63482238769532,244.85975219726564,100529.850625,-2.621568450927734,-4.116531982421875,0.0,722133.24,8.457541465759278E-5
cell_02,2020-01-02 16:00,247.82130676269531,245.0534240722656,100872.370625,-2.5227012634277344,-4.200125732421875,0.0,724691.4,9.650170803070068E-5
cell_03,2020-01-02 16:00,247.87115051269532,245.10443969726563,100809.970625,-2.729420013427734,-4.227821044921875,0.0,732065.64,1.0932505130767823E-4
cell_01,2020-01-02 17:00,247.51829956054686,244.7331866455078,100568.2346875,-2.652481460571289,-4.008565673828125,0.0,725196.96,8.8270902633667E-5
cell_02,2020-01-02 17:00,247.72165893554688,244.9409210205078,100913.1146875,-2.570762710571289,-4.093409423828125,0.0,728980.0,1.0129034519195556E-4
cell_03,2020-01-02 17:00,247.80040893554687,245.02232727050782,100852.0746875,-2.753458023071289,-4.083839111328125,0.0,735325.84,1.1424481868743897E-4
cell_01,2020-01-02 18:00,247.4751110839844,244.6827099609375,100619.5509375,-2.6734510803222657,-3.8815771484375,0.0,734289.56,8.869290351867676E-5
cell_02,2020-01-02 18:00,247.69878295898437,244.8943505859375,100965.0309375,-2.6302870178222655,-3.9700146484375,0.0,738360.28,1.0317802429199219E-4
cell_03,2020-01-02 18:00,247.77300170898437,244.9791943359375,100904.8709375,-2.7489979553222654,-3.9238818359375,0.0,741258.52,1.1527776718139648E-4
cell_01,2020-01-02 19:00,246.67159545898437,243.77366149902343,100714.08765625,-2.5782379150390624,-3.866090087890625,0.0,710310.8,4.812955856323242E-5
cell_02,2020-01-02 19:00,246.90323608398438,243.99491149902343,101060.24765625,-2.5110894775390626,-3.967457275390625,0.0,715072.96,5.751967430114746E-5
cell_03,2020-01-02 19:00,246.9601892089844,244.07506774902345,100999.72765625,-2.5887066650390627,-3.942379150390625,0.0,716849.68,6.603837013244629E-5
cell_01,2020-01-02 20:00,246.53567138671875,243.6582080078125,100737.5890625,-2.4910809326171877,-3.905628662109375,0.0,701805.36,4.645228385925293E-5
cell_02,2020-01-02 20:00,246.78926513671874,243.9179736328125,101085.6690625,-2.4647137451171877,-4.031995849609375,0.0,710614.32,5.477428436279297E-5
cell_03,2020-01-02 20:00,246.87793701171876,244.0098486328125,101026.9490625,-2.6619012451171873,-4.056644287109375,0.0,717412.4,6.23774528503418E-5
cell_01,2020-01-02 21:00,246.45095581054687,243.57186889648438,100776.373125,-2.6384173583984376,-3.7594757080078125,0.0,704543.48,4.483461380004883E-5
cell_02,2020-01-02 21:00,246.7191589355469,243.84483764648436,101124.733125,-2.6231829833984377,-3.8675616455078123,0.0,712210.36,5.22768497467041E-5
cell_03,2020-01-02 21:00,246.80712768554687,243.94140014648437,101066.373125,-2.7558392333984374,-3.8615460205078125,0.0,716970.76,5.8900117874145505E-5
cell_01,2020-01-02 22:00,246.45697937011718,243.55073303222656,100790.16953125,-2.800274658203125,-3.7504486083984374,0.0,721178.92,4.4459104537963866E-5
cell_02,2020-01-02 22:00,246.7470574951172,243.81143615722655,101137.72953125,-2.847657470703125,-3.8601751708984375,0.0,730779.16,5.026102066040039E-5
cell_03,2020-01-02 22:00,246.8338543701172,243.91518615722657,101078.72953125,-2.944141845703125,-3.8356829833984376,0.0,734042.2,5.5778026580810544E-5
cell_01,2020-01-02 23:00,246.4011737060547,243.50203063964844,100816.27140625,-2.7136578369140625,-3.5695477294921876,0.0,717593.96,4.694819450378418E-5
