gid,date,temperature_2m,dewpoint_temperature_2m,surface_pressure,u_component_of_wind_10m,v_component_of_wind_10m,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards_hourly,total_precipitation_hourly
cell_02,2021-01-01 04:00,242.13036010742186,238.96013061523436,100150.7153125,-5.903206291198731,-1.8223291015625,0.0,512660.75,1.0016560554504394E-6
cell_03,2021-01-01 04:00,242.47161010742187,239.28395874023437,100104.4753125,-6.3801203536987305,-1.9610009765625,0.0,512800.63,6.555020809173584E-7
cell_01,2021-01-01 05:00,242.10870544433592,238.94173767089845,99736.3328125,-5.467724761962891,-1.6759112548828126,0.0,516215.6,2.0001828670501707E-6
cell_02,2021-01-01 05:00,242.26972106933593,239.08228454589843,100092.0928125,-5.744463043212891,-1.8096221923828124,0.0,517086.24,1.2613832950592042E-6
cell_03,2021-01-01 05:00,242.61972106933592,239.39587829589843,100042.5328125,-6.274736480712891,-1.9468096923828124,0.0,515366.4,6.45369291305542E-7
cell_01,2021-01-01 06:00,242.2069171142578,239.03510864257814,99695.95796875,-5.231689910888672,-1.7294219970703124,0.0,526247.82,1.965463161468506E-6
cell_02,2021-01-01 06:00,242.3496514892578,239.16338989257812,100049.95796875,-5.4977641296386714,-1.8288751220703126,0.0,523045.8,9.594857692718506E-7
cell_03,2021-01-01 06:00,242.7058233642578,239.42682739257813,99997.91796875,-6.041260223388672,-1.9467266845703124,0.0,519898.48,8.404254913330078E-7
cell_01,2021-01-01 07:00,242.786328125,239.6647509765625,99606.49171875,-5.182073669433594,-2.1376531982421874,0.0,550644.62,2.157688140869141E-6
cell_02,2021-01-01 07:00,242.761875,239.6099853515625,99961.85171875,-5.2790658569335935,-2.1671063232421877,0.0,536581.18,1.475214958190918E-6
cell_03,2021-01-01 07:00,242.981875,239.7226416015625,99910.89171875,-5.662581481933594,-2.2154656982421876,0.0,526040.08,1.2248754501342774E-6
cell_01,2021-01-01 08:00,242.57934692382813,239.4674969482422,99543.3728125,-5.120829467773437,-2.174908447265625,0.0,530520.04,2.052187919616699E-6
cell_02,2021-01-01 08:00,242.52122192382814,239.3887469482422,99898.0928125,-5.232860717773438,-2.229088134765625,0.0,515980.28,8.702278137207031E-7
cell_03,2021-01-01 08:00,242.75340942382812,239.45663757324218,99846.7328125,-5.642431030273437,-2.285611572265625,0.0,505748.12,3.8236379623413086E-7
cell_01,2021-01-01 09:00,242.47122680664063,239.33895935058592,99528.74609375,-4.85347900390625,-2.2135382080078125,0.0,534102.04,2.3052096366882323E-6
cell_02,2021-01-01 09:00,242.43185180664062,239.27934997558594,99878.98609375,-5.00000244140625,-2.2962725830078123,0.0,522889.92,1.1426210403442384E-6
cell_03,2021-01-01 09:00,242.69528930664063,239.34481872558592,99823.86609375,-5.45836181640625,-2.3544757080078127,0.0,512897.24,3.1709671020507814E-7
cell_01,2021-01-01 10:00,242.4683172607422,239.31686767578125,99482.936875,-4.655523071289062,-2.38239990234375,0.0,549059.04,1.5249848365783692E-6
cell_02,2021-01-01 10:00,242.4198797607422,239.23639892578126,99832.736875,-4.8154840087890625,-2.49361083984375,0.0,534989.84,8.079409599304199E-7
cell_03,2021-01-01 10:00,242.66714538574217,239.29764892578126,99775.816875,-5.290405883789062,-2.57267333984375,0.0,524081.68,3.1769275665283204E-7
cell_01,2021-01-01 11:00,242.84157348632812,239.64528076171874,99470.98390625,-4.635203857421875,-2.6255908203125,0.0,603434.56,1.601278781890869E-6
cell_02,2021-01-01 11:00,242.78790161132812,239.55957763671876,99821.54390625,-4.793328857421875,-2.7223095703125,0.0,586988.12,5.879998207092285E-7
cell_03,2021-01-01 11:00,242.92844848632814,239.54949951171875,99764.70390625,-5.260985107421875,-2.7732470703125,0.0,569476.24,3.0666589736938474E-7
cell_01,2021-01-01 12:00,243.09744567871093,239.90635498046876,99385.3325,-4.764965209960938,-2.7042840576171874,0.0,618564.76,1.4787912368774413E-6
cell_02,2021-01-01 12:00,243.13307067871094,239.89526123046875,99732.7725,-4.951918334960937,-2.7849090576171873,0.0,612551.44,6.842613220214844E-7
cell_03,2021-01-01 12:00,243.25447692871094,239.88408935546875,99674.3325,-5.425082397460938,-2.8424090576171874,0.0,601026.6,3.4034252166748047E-7
cell_01,2021-01-01 13:00,243.112275390625,239.9166259765625,99345.83109375,-4.5469512939453125,-2.531739501953125,0.0,602364.08,1.6480684280395507E-6
cell_02,2021-01-01 13:00,243.167900390625,239.9231103515625,99690.43109375,-4.742810668945313,-2.588692626953125,0.0,594982.52,6.210803985595703E-7
cell_03,2021-01-01 13:00,243.299619140625,239.9338916015625,99627.91109375,-5.220427856445313,-2.660255126953125,0.0,586890.72,3.1709671020507814E-7
cell_01,2021-01-01 14:00,243.25097595214845,240.04214111328125,99287.02109375,-4.364821166992187,-2.576182861328125,0.0,623582.36,1.4764070510864258E-6
cell_02,2021-01-01 14:00,243.25519470214843,240.01948486328126,99632.78109375,-4.473571166992188,-2.606768798828125,0.0,610115.24,8.916854858398438E-7
cell_03,2021-01-01 14:00,243.33886657714845,239.97971923828126,99571.42109375,-4.874039916992188,-2.648331298828125,0.0,598262.12,3.49879264831543E-7
cell_01,2021-01-01 15:00,243.30824768066407,240.09872680664063,99236.0371875,-4.2862324523925786,-2.6638897705078124,0.0,625037.48,1.3506412506103516E-6
cell_02,2021-01-01 15:00,243.28801330566407,240.05786743164063,99581.5971875,-4.328888702392578,-2.7215850830078123,0.0,613729.56,6.276369094848632E-7
cell_03,2021-01-01 15:00,243.32684143066408,239.98458618164062,99521.8371875,-4.6623262023925784,-2.7820538330078124,0.0,602649.08,3.337860107421875E-7
cell_01,2021-01-01 16:00,243.07565063476562,239.88579895019532,99183.26046875,-4.146267700195312,-2.629830322265625,0.0,599094.12,1.9103288650512694E-6
cell_02,2021-01-01 16:00,243.04572875976564,239.86556457519532,99529.10046875,-4.161228637695313,-2.677135009765625,0.0,590108.76,8.428096771240235E-7
cell_03,2021-01-01 16:00,243.03768188476562,239.7767364501953,99469.10046875,-4.467830200195312,-2.740064697265625,0.0,579080.92,4.798173904418946E-7
cell_01,2021-01-01 17:00,242.6381036376953,239.51691040039063,99137.14609375,-3.98295654296875,-2.6600616455078123,0.0,557306.32,1.3554096221923827E-6
cell_02,2021-01-01 17:00,242.49779113769532,239.35948852539062,99483.90609375,-3.95967529296875,-2.6824053955078124,0.0,535925.84,8.052587509155273E-7
cell_03,2021-01-01 17:00,242.4134942626953,239.22831665039064,99423.94609375,-4.21518310546875,-2.7158038330078127,0.0,519845.44,3.49879264831543E-7
cell_01,2021-01-01 18:00,242.0910778808594,238.9864990234375,99096.87125,-3.8936357879638672,-2.707279052734375,0.0,519511.96,1.1211633682250976E-6
cell_02,2021-01-01 18:00,241.95318725585938,238.8489990234375,99445.27125,-3.863401412963867,-2.694779052734375,0.0,508525.48,6.890296936035157E-7
cell_03,2021-01-01 18:00,241.87732788085938,238.7514990234375,99387.03125,-4.081018600463867,-2.681536865234375,0.0,501785.08,2.3066997528076173E-7
cell_01,2021-01-01 19:00,241.79529174804688,238.71856567382812,99073.1925,-3.5804881286621093,-3.017393798828125,0.0,496526.44,1.5604496002197265E-6
cell_02,2021-01-01 19:00,241.66552612304687,238.60512817382812,99418.4325,-3.4847459411621093,-2.959776611328125,0.0,494852.12,8.33272933959961E-7
cell_03,2021-01-01 19:00,241.59341674804688,238.52215942382813,99358.9925,-3.626972503662109,-2.849464111328125,0.0,495703.56,3.9577484130859373E-7
cell_01,2021-01-01 20:00,241.3461163330078,238.23838928222656,99068.1884375,-3.3481758880615233,-2.8715936279296876,0.0,513877.08,2.0074844360351562E-6
cell_02,2021-01-01 20:00,241.20931945800783,238.10854553222657,99413.8284375,-3.2463399505615236,-2.8026483154296873,0.0,519444.84,1.7023086547851562E-6
cell_03,2021-01-01 20:00,241.1224444580078,238.00698303222657,99355.1484375,-3.3842305755615234,-2.6807342529296876,0.0,519973.0,7.569789886474609E-7
cell_01,2021-01-01 21:00,240.91771789550782,237.81325073242186,99041.6540625,-3.1507918548583986,-2.7893536376953123,0.0,494902.4,1.6283988952636719E-6
cell_02,2021-01-01 21:00,240.7577960205078,237.66567260742187,99387.2140625,-3.0487996673583986,-2.7299005126953126,0.0,496087.28,9.286403656005859E-7
cell_03,2021-01-01 21:00,240.6862335205078,237.57590698242188,99328.2540625,-3.1831746673583985,-2.6095489501953124,0.0,496685.92,4.947185516357422E-7
cell_01,2021-01-01 22:00,240.46802001953125,237.33205139160157,99029.714375,-2.90018123626709,-2.69862548828125,0.0,508896.96,1.9657611846923826E-6
cell_02,2021-01-01 22:00,240.27450439453125,237.13041076660156,99375.994375,-2.78875545501709,-2.60385986328125,0.0,515543.28,1.442432403564453E-6
cell_03,2021-01-01 22:00,240.19575439453126,237.03283264160157,99317.754375,-2.9490679550170897,-2.49928955078125,0.0,515778.16,1.4436244964599609E-6
cell_01,2021-01-01 23:00,240.00571838378906,236.84905090332032,99035.381875,-2.641739501953125,-2.613603515625,0.0,501949.36,2.052783966064453E-6
cell_02,2021-01-01 23:00,239.74970275878906,236.5806915283203,99381.981875,-2.502364501953125,-2.461572265625,0.0,507070.24,1.0085105895996095E-6
cell_03,2021-01-01 23:00,239.68423400878908,236.4901446533203,99322.581875,-2.634024658203125,-2.344306640625,0.0,505994.48,8.034706115722657E-7
cell_01,2021-01-02 00:00,239.59812927246094,236.45099365234375,99016.71671875,-2.447461013793945,-2.65664306640625,0.0,491303.88,2.5773048400878907E-6
cell_02,2021-01-02 00:00,239.30570739746094,236.14489990234375,99365.23671875,-2.2874805450439455,-2.46211181640625,0.0,494044.68,1.6367435455322266E-6
cell_03,2021-01-02 00:00,239.27883239746095,236.09177490234376,99307.83671875,-2.3477539825439453,-2.31625244140625,0.0,493174.6,1.2600421905517578E-6
cell_01,2021-01-02 01:00,239.35445190429687,236.23873657226562,98983.0609375,-2.3799305725097657,-2.73154296875,0.0,484986.3025,2.158917486667633E-6
cell_02,2021-01-02 01:00,239.08156127929686,235.97662719726563,99331.8609375,-2.2039344787597654,-2.53283203125,0.0,483660.9875,1.6501918435096742E-6
cell_03,2021-01-02 01:00,239.05890502929688,235.91975219726564,99275.8209375,-2.2301258850097656,-2.38650390625,0.0,481654.2825,1.5962868928909302E-6
cell_01,2021-01-02 02:00,239.0553350830078,235.95846435546875,98974.4215625,-2.255146484375,-2.7355474853515624,0.0,480057.41,2.5989487767219543E-6
cell_02,2021-01-02 02:00,238.7982257080078,235.72112060546874,99322.7015625,-2.081728515625,-2.5338677978515625,0.0,478828.525,1.727379858493805E-6
cell_03,2021-01-02 02:00,238.77892883300783,235.66315185546875,99265.6215625,-2.093623046875,-2.3887896728515625,0.0,477786.42,1.754090189933777E-6
cell_01,2021-01-02 03:00,239.0733508300781,235.9718914794922,98939.06625,-2.1257083511352537,-2.65190673828125,0.0,514254.17,2.625957131385803E-6
cell_02,2021-01-02 03:00,238.86936645507814,235.7854852294922,99288.50625,-1.926723976135254,-2.42983642578125,0.0,521274.98,2.0857900381088256E-6
cell_03,2021-01-02 03:00,238.81155395507812,235.6906414794922,99231.46625,-1.904907569885254,-2.28151611328125,0.0,519455.43,2.148747444152832E-6
cell_01,2021-01-02 04:00,238.6751123046875,235.59085388183593,98918.88375,-1.9225270080566406,-2.5568890380859375,0.0,487385.6975,2.805888652801514E-6
cell_02,2021-01-02 04:00,238.4468310546875,235.39561950683594,99267.40375,-1.7262770080566405,-2.3198773193359377,0.0,478353.1675,2.0067393779754637E-6
cell_03,2021-01-02 04:00,238.3971435546875,235.30460388183593,99209.92375,-1.6938160705566405,-2.1590960693359373,0.0,473766.5475,2.016723155975342E-6
cell_01,2021-01-02 05:00,238.40943237304688,235.32964660644532,98892.4528125,-1.6260525512695312,-2.4336627197265623,0.0,485919.3,3.3012032508850096E-6
cell_02,2021-01-02 05:00,238.34333862304686,235.2723809814453,99241.9728125,-1.4243338012695312,-2.1408502197265626,0.0,483016.32,2.0553171634674073E-6
cell_03,2021-01-02 05:00,238.38943237304687,235.25292785644533,99185.5328125,-1.3943728637695312,-1.9290728759765625,0.0,480262.3,1.7553567886352539E-6
cell_01,2021-01-02 06:00,238.27904174804686,235.16516479492188,98893.34421875,-1.2206048202514648,-2.352235641479492,0.0,492318.04,3.6978721618652343E-6
cell_02,2021-01-02 06:00,238.37997924804688,235.23852416992187,99242.94421875,-1.0042766952514648,-1.9956340789794922,0.0,499093.6,2.398490905761719E-6
cell_03,2021-01-02 06:00,238.48857299804686,235.29547729492188,99187.38421875,-0.9489251327514648,-1.6986809539794923,0.0,507275.18,1.8972158432006835E-6
cell_01,2021-01-02 07:00,237.828251953125,234.76161071777344,98918.18296875,-1.6455882263183594,-2.368555450439453,0.0,485137.4,5.176961421966553E-6
cell_02,2021-01-02 07:00,237.921845703125,234.82903259277344,99272.90296875,-1.4393382263183594,-2.082403106689453,0.0,490906.82,4.202723503112793E-6
cell_03,2021-01-02 07:00,238.186689453125,235.04793884277345,99220.38296875,-1.3683226013183594,-1.853594512939453,0.0,495639.64,2.893209457397461E-6
cell_01,2021-01-02 08:00,237.46729736328126,234.3793518066406,98945.59,-1.5541162109375,-2.469515686035156,0.0,496402.8,6.527900695800781E-6
cell_02,2021-01-02 08:00,237.57042236328124,234.48302368164062,99300.43,-1.3761474609375,-2.205960998535156,0.0,502998.0,5.286037921905518E-6
cell_03,2021-01-02 08:00,237.94276611328124,234.80966430664063,99249.23,-1.3253271484375,-2.015335998535156,0.0,507789.36,3.891587257385254E-6
cell_01,2021-01-02 09:00,237.43231018066408,234.30322814941405,98970.02203125,-1.435882568359375,-2.258254165649414,0.0,508122.64,7.38978385925293E-6
cell_02,2021-01-02 09:00,237.66059143066406,234.51768127441406,99323.06203125,-1.261351318359375,-1.981476821899414,0.0,517881.68,7.05420970916748E-6
cell_03,2021-01-02 09:00,237.94441955566407,234.77299377441406,99269.82203125,-1.225179443359375,-1.805754165649414,0.0,516375.84,5.358755588531494E-6
cell_01,2021-01-02 10:00,237.47228454589845,234.30142700195313,98960.73640625,-1.2012628173828126,-1.8884925842285156,0.0,492521.04,7.867217063903809E-6
cell_02,2021-01-02 10:00,237.77814392089843,234.57986450195312,99315.57640625,-1.0286846923828126,-1.5544496154785157,0.0,497069.24,8.072257041931153E-6
cell_03,2021-01-02 10:00,237.98126892089843,234.75470825195313,99263.65640625,-0.9900518798828125,-1.3331800842285155,0.0,493800.56,6.471574306488037E-6
cell_01,2021-01-02 11:00,237.58550842285158,234.37620849609374,98941.9034375,-0.940550537109375,-1.6479247283935547,0.0,516675.16,7.904469966888428E-6
cell_02,2021-01-02 11:00,237.95183654785157,234.69167724609375,99298.1834375,-0.700902099609375,-1.2358739471435547,0.0,526666.8,8.234083652496339E-6
cell_03,2021-01-02 11:00,238.16191467285157,234.87800537109376,99247.5834375,-0.589964599609375,-0.9369091033935547,0.0,522140.16,7.396340370178223E-6
cell_01,2021-01-02 12:00,237.729833984375,234.52037536621094,98949.3375,-0.731875,-1.6550394439697265,0.0,535981.36,6.93589448928833E-6
cell_02,2021-01-02 12:00,238.138271484375,234.85725036621093,99305.1775,-0.4205859375,-1.1974417877197265,0.0,538820.72,6.670355796813965E-6
cell_03,2021-01-02 12:00,238.281787109375,234.96623474121094,99254.4575,-0.217265625,-0.8260941314697265,0.0,528715.28,5.662143230438233E-6
cell_01,2021-01-02 13:00,237.71746337890625,234.48642150878905,98930.3946875,-0.53871826171875,-1.7168349456787109,0.0,563533.48,7.8427791595459E-6
cell_02,2021-01-02 13:00,238.04676025390626,234.75353088378907,99286.1946875,-0.17539794921875,-1.247479476928711,0.0,563358.84,7.4779987335205074E-6
cell_03,2021-01-02 13:00,238.11785400390625,234.78540588378905,99235.5946875,0.07721923828125,-0.828045883178711,0.0,546146.92,6.898939609527588E-6
cell_01,2021-01-02 14:00,237.5069714355469,234.29427612304687,98924.90734375,-0.390511474609375,-1.8000203704833984,0.0,529494.52,7.653534412384033E-6
cell_02,2021-01-02 14:00,237.84306518554686,234.55349487304687,99280.42734375,0.020113525390625,-1.3184578704833985,0.0,527345.24,6.969869136810303E-6
cell_03,2021-01-02 14:00,237.88134643554687,234.54591674804686,99229.90734375,0.297652587890625,-0.8475984954833984,0.0,521698.6,6.542205810546875E-6
cell_01,2021-01-02 15:00,237.11260803222658,233.91064697265625,98904.33953125,-0.274891357421875,-1.885937156677246,0.0,528098.84,6.841421127319336E-6
cell_02,2021-01-02 15:00,237.42877990722656,234.14197509765626,99259.41953125,0.106280517578125,-1.391347312927246,0.0,539735.08,7.324516773223877E-6
cell_03,2021-01-02 15:00,237.57885803222655,234.21767822265625,99209.61953125,0.353663330078125,-0.8502340316772461,0.0,539130.44,7.146298885345459E-6
cell_01,2021-01-02 16:00,236.90812133789063,233.70627807617188,98902.15265625,-0.1571063232421875,-1.8739453887939452,0.0,510225.76,5.947351455688477E-6
cell_02,2021-01-02 16:00,237.39327758789062,234.08705932617187,99259.27265625,0.2184796142578125,-1.2550977325439454,0.0,515524.0,6.31570816040039E-6
cell_03,2021-01-02 16:00,237.49976196289063,234.11104370117187,99210.19265625,0.4616046142578125,-0.5970899200439453,0.0,509853.12,6.031394004821777E-6
cell_01,2021-01-02 17:00,236.7353955078125,233.53838256835937,98878.221875,-0.1133514404296875,-1.8862841415405274,0.0,489902.84,5.500316619873047E-6
cell_02,2021-01-02 17:00,237.2896142578125,233.97244506835938,99234.701875,0.2789923095703125,-1.1817333602905273,0.0,496190.28,5.7679414749145505E-6
cell_03,2021-01-02 17:00,237.3178173828125,233.90416381835936,99185.221875,0.5395782470703125,-0.41522945404052736,0.0,497883.64,5.724430084228516E-6
cell_01,2021-01-02 18:00,236.71075744628905,233.47631958007813,98882.5296875,0.0125201416015625,-1.7285175704956055,0.0,493839.84,5.0830841064453126E-6
cell_02,2021-01-02 18:00,237.23544494628905,233.89530395507813,99238.9696875,0.4048248291015625,-0.9576191329956054,0.0,496999.36,5.287528038024902E-6
cell_03,2021-01-02 18:00,237.01606994628906,233.59756958007813,99191.2496875,0.6367388916015625,-0.11716991424560547,0.0,498209.68,5.416274070739746E-6
cell_01,2021-01-02 19:00,236.42222045898438,233.2775146484375,98912.8959375,0.131427001953125,-1.946349220275879,0.0,472894.68,5.595088005065918E-6
cell_02,2021-01-02 19:00,237.19940795898438,233.8804052734375,99271.2159375,0.480489501953125,-1.236427345275879,0.0,470356.44,4.819631576538086E-6
cell_03,2021-01-02 19:00,237.0434704589844,233.6235302734375,99223.2959375,0.729356689453125,-0.4835367202758789,0.0,466632.44,4.038810729980469E-6
cell_01,2021-01-02 20:00,236.56057556152345,233.3589471435547,98941.1859375,0.1625677490234375,-1.7843244934082032,0.0,497976.52,4.581809043884278E-6
cell_02,2021-01-02 20:00,237.22205993652344,233.86886901855468,99299.5859375,0.5014349365234375,-1.0756721496582031,0.0,509745.96,3.606081008911133E-6
cell_03,2021-01-02 20:00,237.00377868652345,233.58316589355468,99252.6659375,0.6835833740234375,-0.33321121215820315,0.0,514605.48,3.376007080078125E-6
cell_01,2021-01-02 21:00,236.54550476074218,233.34262817382813,98912.43640625,0.26393470764160154,-1.6956516647338866,0.0,487020.88,4.597306251525879E-6
cell_02,2021-01-02 21:00,237.2113641357422,233.84231567382812,99269.99640625,0.5727237701416016,-0.9533469772338867,0.0,495874.24,3.955960273742676E-6
cell_03,2021-01-02 21:00,236.9081610107422,233.48801879882814,99222.03640625,0.7422550201416016,-0.18555400848388673,0.0,502151.68,3.547072410583496E-6
cell_01,2021-01-02 22:00,236.15212463378907,232.97808959960938,98919.1171875,0.32323982238769533,-1.797325897216797,0.0,519479.48,4.101991653442382E-6
cell_02,2021-01-02 22:00,236.94618713378907,233.61683959960936,99278.0371875,0.6381226348876953,-1.046544647216797,0.0,532613.8,3.820657730102539E-6
cell_03,2021-01-02 22:00,236.93173400878905,233.51613647460937,99230.9171875,0.8058570098876953,-0.25007980346679687,0.0,537229.16,3.4248828887939454E-6
cell_01,2021-01-02 23:00,236.05692626953126,232.8788397216797,98926.77953125,0.2757950973510742,-1.7778408813476563,0.0,489429.48,4.2390823364257815E-6
cell_02,2021-01-02 23:00,236.94083251953126,233.5860272216797,99286.89953125,0.5987638473510742,-1.0106533813476561,0.0,490191.72,3.882050514221191E-6
cell_03,2021-01-02 23:00,236.81411376953125,233.3946209716797,99240.01953125,0.7916935348510742,-0.20914947509765625,0.0,494462.76,3.567337989807129E-6
cell_01,2021-01-03 00:00,235.8773779296875,232.68300170898436,98927.69578125,0.23367595672607422,-1.7405422973632811,0.0,485195.96,5.213618278503418E-6
cell_02,2021-01-03 00:00,236.8008154296875,233.4197204589844,99288.57578125,0.5378947067260742,-0.9598196411132812,0.0,499653.88,4.773736000061035E-6
cell_03,2021-01-03 00:00,236.7042529296875,233.26925170898437,99243.17578125,0.7062931442260743,-0.20491729736328124,0.0,516978.52,4.7606229782104495E-6
cell_01,2021-01-03 01:00,236.06316223144532,232.8037078857422,98926.239375,0.2357645034790039,-1.5750874710083007,0.0,546786.9525,1.2851506471633912E-5
cell_02,2021-01-03 01:00,236.8171466064453,233.40808288574217,99286.239375,0.5326785659790039,-0.8240523147583008,0.0,562214.2925,1.0917335748672485E-5
cell_03,2021-01-03 01:00,236.69847473144532,233.2554266357422,99239.759375,0.7021707534790039,-0.07860309600830079,0.0,568544.7675,8.880719542503357E-6
cell_01,2021-01-03 02:00,236.2384197998047,232.93882446289064,98913.55546875,0.329603271484375,-1.4640942001342774,0.0,581415.6625,1.7225444316864014E-5
cell_02,2021-01-03 02:00,236.86615417480468,233.44366821289063,99273.35546875,0.575775146484375,-0.7354027938842773,0.0,591394.5825,1.3608187437057495E-5
cell_03,2021-01-03 02:00,236.6927947998047,233.25038696289062,99227.75546875,0.716322021484375,-0.020012168884277343,0.0,591704.6975,1.0546743869781494E-5
cell_01,2021-01-03 03:00,236.29932739257814,232.98715393066405,98883.85359375,0.4065817260742188,-1.4047177886962892,0.0,566857.0075,1.794382929801941E-5
cell_02,2021-01-03 03:00,236.84057739257813,233.41418518066405,99246.53359375,0.5742770385742187,-0.620420913696289,0.0,559062.3475,1.4563649892807007E-5
cell_03,2021-01-03 03:00,236.63237426757811,233.18512268066405,99203.57359375,0.6359567260742187,0.15971580505371094,0.0,557697.0375,1.1490508913993836E-5
cell_01,2021-01-03 04:00,236.6659356689453,233.31113647460938,98869.35140625,0.2828240966796875,-1.2122378540039063,0.0,607001.9975,1.8969178199768066E-5
cell_02,2021-01-03 04:00,236.94570129394532,233.50933959960938,99234.19140625,0.4006365966796875,-0.34659332275390625,0.0,602243.4775,1.5651136636734008E-5
cell_03,2021-01-03 04:00,236.5516387939453,233.09504272460939,99192.55140625,0.4616131591796875,0.48891448974609375,0.0,591142.9375,1.2869387865066528E-5
cell_01,2021-01-03 05:00,237.24589111328126,233.8532080078125,98884.9396875,0.24787078857421874,-0.8422152709960937,0.0,627912.48,1.9694864749908448E-5
cell_02,2021-01-03 05:00,237.01339111328124,233.5778955078125,99250.6996875,0.3817379760742188,0.09551910400390624,0.0,624456.7,1.566946506500244E-5
cell_03,2021-01-03 05:00,236.23120361328125,232.7828173828125,99209.0996875,0.48498016357421875,0.9233901977539063,0.0,613557.42,1.2631714344024659E-5
cell_01,2021-01-03 06:00,237.56078369140624,234.16151611328124,98896.33625,0.31555614471435545,-0.5025949859619141,0.0,638047.66,1.9339621067047118E-5
cell_02,2021-01-03 06:00,237.05562744140624,233.61714111328126,99263.13625,0.47508739471435546,0.45357688903808596,0.0,631797.12,1.535862684249878E-5
cell_03,2021-01-03 06:00,236.10789306640626,232.65729736328126,99222.93625,0.5666889572143554,1.147893295288086,0.0,620842.78,1.1619329452514648E-5
cell_01,2021-01-03 07:00,239.38869140625,236.2120867919922,98881.92390625,0.91323974609375,-0.9620963668823242,0.0,575736.48,1.726597547531128E-5
cell_02,2021-01-03 07:00,239.00455078125,235.72247741699218,99244.20390625,1.06667724609375,0.019114570617675783,0.0,570391.52,1.3641715049743653E-5
cell_03,2021-01-03 07:00,237.51025390625,234.2007586669922,99203.32390625,1.04503662109375,0.9464973831176757,0.0,565905.04,1.1583268642425538E-5
cell_01,2021-01-03 08:00,239.86515319824218,236.6576348876953,98918.09453125,0.7408941650390625,-0.7358243560791016,0.0,628203.28,1.4968812465667724E-5
cell_02,2021-01-03 08:00,239.33054382324218,236.0464630126953,99280.17453125,0.8660504150390625,0.20458580017089845,0.0,630187.24,1.1712610721588134E-5
cell_03,2021-01-03 08:00,237.9457000732422,234.63872863769532,99240.73453125,0.8821832275390625,1.0028279876708985,0.0,620238.04,9.992718696594239E-6
cell_01,2021-01-03 09:00,240.09496398925782,236.86968688964845,98941.55296875,0.500780029296875,-0.4743058395385742,0.0,604042.96,1.0605752468109131E-5
cell_02,2021-01-03 09:00,239.3173858642578,236.02992126464844,99308.47296875,0.639569091796875,0.5570222854614257,0.0,602182.04,8.620619773864746E-6
cell_03,2021-01-03 09:00,237.7161358642578,234.42257751464842,99271.07296875,0.758553466796875,1.3474519729614258,0.0,586968.32,7.597208023071289E-6
cell_01,2021-01-03 10:00,239.89676513671876,236.64313354492188,98905.57546875,0.327646484375,-0.04100994110107422,0.0,565645.8,7.131099700927734E-6
cell_02,2021-01-03 10:00,238.69840576171876,235.42844604492188,99272.49546875,0.514521484375,1.0238728713989258,0.0,565739.96,5.520880222320557E-6
cell_03,2021-01-03 10:00,237.12489013671876,233.83039916992186,99237.13546875,0.692529296875,1.7060408401489258,0.0,557460.32,5.042850971221924E-6
